Movies watched: 9
Movie start: 0, end: 1, category: 3
Movie start: 1, end: 2, category: 1
Movie start: 3, end: 6, category: 2
Movie start: 6, end: 8, category: 1
Movie start: 8, end: 10, category: 3
Movie start: 11, end: 14, category: 4
Movie start: 14, end: 17, category: 2
Movie start: 17, end: 21, category: 2
Movie start: 21, end: 25, category: 4
Time elapsed during the aleatory algorithm: 22522 microseconds
